1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;Audit sur site;Notes;Asset_id to Add;Source d'information Asset_id;
OmniSwitch 6800-48L (OS6800-48L);Switch;Alcatel-Lucent;;;;;;;P2;J20:Slot 35;1;Balai Clean;;;P2J20:Slot 35;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;J20;35;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6800-48L (OS6800-48L);Switch;Alcatel-Lucent;;;;;;;P2;J20:Slot 37;1;Balai Clean;;;P2J20:Slot 37;5-Clean Projet AIR22 Datacenter P1P2;Commun;Omniswitch : Not in CMDB - To validate with Serge;J20;37;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 24 Port);Patch Panel;Belden;;;;;;;P2;K20:Slot 35;1;Balai Clean;;;P2K20:Slot 35;5-Clean Projet AIR22 Datacenter P1P2;Commun;Patch Panel : No action expected;K20;35;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 24 Port);Patch Panel;Belden;;;;;;;P2;K20:Slot 37;1;Balai Clean;;;P2K20:Slot 37;5-Clean Projet AIR22 Datacenter P1P2;Commun;Patch Panel : No action expected;K20;37;Identifiable;NULL;Patch panel;;;;
Proliant DL380 G4;Server;HP;DAURADE2;DAURADE2;CZC8246LB9;M-0000262996;AF047556;AF047556;P2;O24:Slot 24;2;Sc5 Clean;;;P2O24:Slot 24;5-Clean Projet AIR22 ACN;Olivier;SANS MATCH-POSITION : CONTROL SUR SITE;O24;24;Identifiable;NULL;Plus sur l'emplacement, sur même rack on a cq653 et cq521 (O24);;;;
FAS250 NP201;Storage;NetApps ;NP201 F-ARESBIS;;;;;;P2;P20:Slot 22;3;Balai P2;P4;N07:Slot 12;P2P20:Slot 22;4-Projet AIR22 Datacenter P1P2;Commun;NULL;P20;22;NULL;NULL;;;;;
Proliant DL580 G8;Server;HP;HANA04-PB079;S0882ADS;CZJ44000HS;M-0000694621;AF209488;AF209488;P2;SAPHANA-DEV:Slot 01;4;Balai Clean;;;P2SAPHANA-DEV:Slot 01;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-DEV;1;Identifiable;NULL;AB09, HANAP2R2, PB079-086, AF209481-4;Rack: P2 AB09 | computer | Appliance | M-0000694559 | HANA04-APPLIANCE_OLD | HANA04-APPLIANCE | AF209471;;;
Proliant DL580 G8;Server;HP;HANA04-PB080;S0883ADS;CZJ44000HW;M-0000694620;AF209487;AF209487;P2;SAPHANA-DEV:Slot 05;4;Balai Clean;;;P2SAPHANA-DEV:Slot 05;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-DEV;5;Identifiable;NULL;AB09, HANAP2R2, PB079-086, AF209481-4;Rack: P2 AB09 | computer | Appliance | M-0000694559 | HANA04-APPLIANCE_OLD | HANA04-APPLIANCE | AF209471;;;
Proliant DL580 G8;Server;HP;HANA04-PB081;S0884ADS;CZJ44000HV;M-0000694619;AF209486;AF209486;P2;SAPHANA-DEV:Slot 09;4;Balai Clean;;;P2SAPHANA-DEV:Slot 09;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-DEV;9;Identifiable;NULL;AB09, HANAP2R2, PB079-086, AF209481-4;Rack: P2 AB09 | computer | Appliance | M-0000694559 | HANA04-APPLIANCE_OLD | HANA04-APPLIANCE | AF209471;;;
Proliant DL580 G8;Server;HP;HANA04-PB082;S0885ADS;CZJ44000HX;M-0000694618;AF209485;AF209485;P2;SAPHANA-DEV:Slot 13;4;Balai Clean;;;P2SAPHANA-DEV:Slot 13;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-DEV;13;Identifiable;NULL;AB09, HANAP2R2, PB079-086, AF209481-4;Rack: P2 AB09 | computer | Appliance | M-0000694559 | HANA04-APPLIANCE_OLD | HANA04-APPLIANCE | AF209471;;;
3PAR StoreServ 7200 2 Node Storage Base (QR482A);Server;HP;HANA04-HP3PAR1;;;;;AF209483;P2;SAPHANA-DEV:Slot 19;2;Balai Clean;;;P2SAPHANA-DEV:Slot 19;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;SAPHANA-DEV;19;NULL;NULL;;;;;
3PAR StoreServ 7200 2 Node Storage Base (QR482A);Server;HP;HANA04-HP3PAR2;;;;;AF209482;P2;SAPHANA-DEV:Slot 21;2;Balai Clean;;;P2SAPHANA-DEV:Slot 21;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;SAPHANA-DEV;21;NULL;NULL;;;;;
3PAR StoreServ 7200 2 Node Storage Base (QR482A);Server;HP;HANA04-HP3PAR3;;;;;AF209481;P2;SAPHANA-DEV:Slot 23;2;Balai Clean;;;P2SAPHANA-DEV:Slot 23;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;SAPHANA-DEV;23;NULL;NULL;;;;;
Proliant DL320e G8 (LFF);Server;HP;HANA04-PB086;S0889ADS;CZ143501KN;M-0000694558;AF209480;AF209480;P2;SAPHANA-DEV:Slot 25;1;Balai Clean;;;P2SAPHANA-DEV:Slot 25;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-DEV;25;Identifiable;NULL;AB09, HANAP2R2, PB079-086, AF209481-4;Rack: P2 AB09 | computer | Appliance | M-0000694559 | HANA04-APPLIANCE_OLD | HANA04-APPLIANCE | AF209471;;;
Proliant DL380p G8 (1200W);Server;HP;HANA04-PB085;S0888ADS;CZ24300BGK;M-0000694557;AF209479;AF209479;P2;SAPHANA-DEV:Slot 30;2;Balai Clean;;;P2SAPHANA-DEV:Slot 30;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-DEV;30;Identifiable;NULL;AB09, HANAP2R2, PB079-086, AF209481-4;Rack: P2 AB09 | computer | Appliance | M-0000694559 | HANA04-APPLIANCE_OLD | HANA04-APPLIANCE | AF209471;;;
Proliant DL380p G8 (1200W);Server;HP;HANA04-PB083;S0886ADC;CZ243009VQ;M-0000694617;AF209478;AF209478;P2;SAPHANA-DEV:Slot 32;2;Balai Clean;;;P2SAPHANA-DEV:Slot 32;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-DEV;32;Identifiable;NULL;AB09, HANAP2R2, PB079-086, AF209481-4;Rack: P2 AB09 | computer | Appliance | M-0000694559 | HANA04-APPLIANCE_OLD | HANA04-APPLIANCE | AF209471;;;
Proliant DL380p G8 (1200W);Server;HP;HANA04-PB084;S0887ADC;CZ243902XT;M-0000694556;AF209477;AF209477;P2;SAPHANA-DEV:Slot 34;2;Balai Clean;;;P2SAPHANA-DEV:Slot 34;5-Clean Projet AIR22 Datacenter P1P2;Commun;SANS MATCH-POSITION : CONTROL SUR SITE;SAPHANA-DEV;34;Identifiable;NULL;AB09, HANAP2R2, PB079-086, AF209481-4;Rack: P2 AB09 | computer | Appliance | M-0000694559 | HANA04-APPLIANCE_OLD | HANA04-APPLIANCE | AF209471;;;
5900AF-48XG-4QSFP+ Switch (JC772A) [Port Side Intake];Switch;HP;;;;;;;P2;SAPHANA-DEV:Slot 37;1;Balai Clean;;;P2SAPHANA-DEV:Slot 37;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;SAPHANA-DEV;37;NULL;NULL;;;;;
5900AF-48XG-4QSFP+ Switch (JC772A) [Port Side Intake];Switch;HP;;;;;;;P2;SAPHANA-DEV:Slot 38;1;Balai Clean;;;P2SAPHANA-DEV:Slot 38;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;SAPHANA-DEV;38;NULL;NULL;;;;;
5900AF-48XG-4QSFP+ Switch (JC772A) [Port Side Intake];Switch;HP;;;;;;;P2;SAPHANA-DEV:Slot 39;1;Balai Clean;;;P2SAPHANA-DEV:Slot 39;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;SAPHANA-DEV;39;NULL;NULL;;;;;
ASA 5510;Server;Cisco;HANA04-SAN1;;;;;AF209473;P2;SAPHANA-DEV:Slot 40;2;Balai Clean;;;P2SAPHANA-DEV:Slot 40;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;SAPHANA-DEV;40;NULL;NULL;;;;;
ASA 5510;Server;Cisco;HANA04-SAN2;;;;;AF209472;P2;SAPHANA-DEV:Slot 41;2;Balai Clean;;;P2SAPHANA-DEV:Slot 41;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;SAPHANA-DEV;41;NULL;NULL;;;;;
Cisco Access Control System 1121;Server;Cisco;ACSNE02;;;;;AF045359;P2;T05:Slot 32;1;Balai Clean;;;P2T05:Slot 32;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;T05;32;NULL;NULL;;;;;
WebSphere DataPower Integration Appliance XI50;Server;IBM;SMRRE72;;;;;2885599;P2;T26:Slot 19;1;Balai P2;P4;AE19:Slot 19;P2T26:Slot 19;4-Projet AIR22 Datacenter P1P2;Commun;OK-POSITION:2;T26;19;Identifiable;NULL;datapower XI50 SMR-PROD2 (POS. 20) ET SMRRE72 (POS19);;;;
14in OFF;Server;CRT Monitor;1;;;;;;P2;Table01;8;;;;P2Table01;6-Reste √É¬† traiter;Olivier;NULL;Table01;Table01;NULL;NULL;;;;;
;Server;CISCO SYSTEMS;ACSRESOC2;;;;;2885500;P2;X27:Slot 09;;Balai Clean;;;P2X27:Slot 09;5-Clean Projet AIR22 Datacenter P1P2;Commun;NULL;X27;9;NULL;NULL;;;;;
FA m20;Storage;PureStorage;PureStorage;;;;;;P3;28AB:Slot 01;;;;;P328AB:Slot 01;0-EXISTANT P3/P4;Commun;NULL;28AB;1;NULL;NULL;;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-03;;;;;;P3;AA11:Slot 37;1;;;;P3AA11:Slot 37;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AA11;37;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-02;;;;;;P3;AA11:Slot 39;1;;;;P3AA11:Slot 39;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AA11;39;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-01;;;;;;P3;AA11:Slot 41;1;;;;P3AA11:Slot 41;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AA11;41;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 05;1;;;;P3AA13:Slot 05;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;5;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 07;1;;;;P3AA13:Slot 07;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;7;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 09;1;;;;P3AA13:Slot 09;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;9;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 11;1;;;;P3AA13:Slot 11;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;11;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 13;1;;;;P3AA13:Slot 13;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;13;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 15;1;;;;P3AA13:Slot 15;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;15;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 17;1;;;;P3AA13:Slot 17;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;17;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 19;1;;;;P3AA13:Slot 19;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;19;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 21;1;;;;P3AA13:Slot 21;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;21;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 23;1;;;;P3AA13:Slot 23;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;23;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 25;1;;;;P3AA13:Slot 25;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;25;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 27;1;;;;P3AA13:Slot 27;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;27;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 29;1;;;;P3AA13:Slot 29;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;29;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 31;1;;;;P3AA13:Slot 31;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;31;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 33;1;;;;P3AA13:Slot 33;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;33;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 35;1;;;;P3AA13:Slot 35;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;35;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AA13:Slot 37;1;;;;P3AA13:Slot 37;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AA13;37;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-06;;;;;;P3;AB11:Slot 39;1;;;;P3AB11:Slot 39;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB11;39;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-05;;;;;;P3;AB11:Slot 41;1;;;;P3AB11:Slot 41;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB11;41;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-04;;;;;;P3;AB11:Slot 43;1;;;;P3AB11:Slot 43;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB11;43;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;AB13:Slot 10;1;;;;P3AB13:Slot 10;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;10;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;;;;;;;P3;AB13:Slot 12;1;;;;P3AB13:Slot 12;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;12;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-21;;;;;;P3;AB13:Slot 14;1;;;;P3AB13:Slot 14;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;14;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-20;;;;;;P3;AB13:Slot 16;1;;;;P3AB13:Slot 16;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;16;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-19;;;;;;P3;AB13:Slot 18;1;;;;P3AB13:Slot 18;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;18;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-18;;;;;;P3;AB13:Slot 20;1;;;;P3AB13:Slot 20;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;20;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-07;;;;;;P3;AB13:Slot 22;1;;;;P3AB13:Slot 22;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;22;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-08;;;;;;P3;AB13:Slot 24;1;;;;P3AB13:Slot 24;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;24;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-09;;;;;;P3;AB13:Slot 26;1;;;;P3AB13:Slot 26;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;26;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-10;;;;;;P3;AB13:Slot 28;1;;;;P3AB13:Slot 28;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;28;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-11;;;;;;P3;AB13:Slot 30;1;;;;P3AB13:Slot 30;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;30;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-12;;;;;;P3;AB13:Slot 32;1;;;;P3AB13:Slot 32;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;32;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-13;;;;;;P3;AB13:Slot 34;1;;;;P3AB13:Slot 34;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;34;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-14;;;;;;P3;AB13:Slot 36;1;;;;P3AB13:Slot 36;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;36;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-15;;;;;;P3;AB13:Slot 38;1;;;;P3AB13:Slot 38;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;38;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-16;;;;;;P3;AB13:Slot 40;1;;;;P3AB13:Slot 40;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;40;Identifiable;NULL;Patch panel;;;;
KeyConnect Patch Panel (1U, 48 Port);Patch Panel;Belden;Fibre_panel-17;;;;;;P3;AB13:Slot 42;1;;;;P3AB13:Slot 42;0-EXISTANT P3/P4;Commun;Patch Panel : No action expected;AB13;42;Identifiable;NULL;Patch panel;;;;
VSP F900 CBL Controller Chassis;Storage;Hitachi;HDS_48148;;;;;RN002387;P3;AB24:Slot 01;;;;;P3AB24:Slot 01;0-EXISTANT P3/P4;Commun;Hitashi : No match;AB24;1;Identifiable;M-0000954881;;;;;
VSP F900 DBS Drive Chassis;Storage;Hitachi;HDS_48148-1;;;;;;P3;AB24:Slot 05;;;;;P3AB24:Slot 05;0-EXISTANT P3/P4;Commun;Hitashi : No match;AB24;5;Identifiable;M-0000954881;;;;;
VSP F900 DBS Drive Chassis;Storage;Hitachi;HDS_48148-2;;;;;;P3;AB24:Slot 07;;;;;P3AB24:Slot 07;0-EXISTANT P3/P4;Commun;Hitashi : No match;AB24;7;Identifiable;M-0000954881;;;;;
VSP F900 DBS Drive Chassis;Storage;Hitachi;HDS_48148-3;;;;;;P3;AB24:Slot 09;;;;;P3AB24:Slot 09;0-EXISTANT P3/P4;Commun;Hitashi : No match;AB24;9;Identifiable;M-0000954881;;;;;
VSP F900 DBS Drive Chassis;Storage;Hitachi;HDS_48148-4;;;;;;P3;AB24:Slot 11;;;;;P3AB24:Slot 11;0-EXISTANT P3/P4;Commun;Hitashi : No match;AB24;11;Identifiable;M-0000954881;;;;;
VSP F900 DBS Drive Chassis;Storage;Hitachi;HDS_48148-5;;;;;;P3;AB24:Slot 13;;;;;P3AB24:Slot 13;0-EXISTANT P3/P4;Commun;Hitashi : No match;AB24;13;Identifiable;M-0000954881;;;;;
VSP F900 DBS Drive Chassis;Storage;Hitachi;HDS_48148-6;;;;;;P3;AB24:Slot 15;;;;;P3AB24:Slot 15;0-EXISTANT P3/P4;Commun;Hitashi : No match;AB24;15;Identifiable;M-0000954881;;;;;
SVP;Storage;Hitachi;HDS_48148_SVP;;;;;RN002386;P3;AB24:Slot 42;;;;;P3AB24:Slot 42;0-EXISTANT P3/P4;Commun;Hitashi : No match;AB24;42;Identifiable;M-0000954881;;;;;
OmniSwitch 6800-U24 (OS6800-U24);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 01;1;;;;P3AC13:Slot 01;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;1;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6800-U24 (OS6800-U24);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 02;1;;;;P3AC13:Slot 02;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;2;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6800-U24 (OS6800-U24);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 03;1;;;;P3AC13:Slot 03;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;3;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 09;1;;;;P3AC13:Slot 09;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;9;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 11;1;;;;P3AC13:Slot 11;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;11;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 13;1;;;;P3AC13:Slot 13;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;13;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 15;1;;;;P3AC13:Slot 15;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;15;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 17;1;;;;P3AC13:Slot 17;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;17;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 19;1;;;;P3AC13:Slot 19;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;19;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 21;1;;;;P3AC13:Slot 21;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;21;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 23;1;;;;P3AC13:Slot 23;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;23;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 25;1;;;;P3AC13:Slot 25;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;25;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 27;1;;;;P3AC13:Slot 27;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;27;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 29;1;;;;P3AC13:Slot 29;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;29;Identifiable;NULL;Patch panel;;;;
OmniSwitch 6400-48 Gigabit Stackable Ethernet Switch (OS6400-48);Switch;Alcatel-Lucent;;;;;;;P3;AC13:Slot 31;1;;;;P3AC13:Slot 31;0-EXISTANT P3/P4;Commun;Omniswitch : Not in CMDB - To validate with Serge;AC13;31;Identifiable;NULL;Patch panel;;;;
